NAME,Bow 2007,Early 2007,Muzzleloader 2007,Rifle 2007,2007 Total,Bow 2008,Early 2008,Muzzleloader 2008,Rifle 2008,2008 Total,Bow 2009,Early 2009,Muzzleloader 2009,Rifle 2009,Unknown 2009 ,2009 Total,Bow 2010,Early 2010,Muzzleloader 2010,Rifle 2010 ,2010 Total,Bow 2011,Early 2011 ,Muzzleloader 2011 ,Rifle 2011,2011 Total,Bow 2012,Early 2012,Muzzleloader 2012,Rifle 2012,2012 Total,Bow 2013,Early 2013,Muzzleloader 2013,Rifle 2013,2013 Total,Bow 2014,Early 2014,Muzzleloader 2014,Rifle 2014,2014 Total,Bow 2015,Early 2015,Muzzleloader 2015,Rifle 2015 ,2015 Total,Bow 2016,Early 2016,Muzzleloader 2016,Rifle 2016,Unknown 2016,2016 Total,Bow 2017,Early 2017,Muzzleloader 2017,Rifle 2017,Unknown 2017,2017 Total,Bow 2018,Early 2018,Muzzleloader 2018,Rifle 2018,Unknown 2018,2018 Total,Bow 2019,Early 2019,Muzzleloader 2019 ,Rifle 2019,Unknown 2019,2019 Total,Bow 2020,Early 2020,Muzzleloader 2020,Rifle 2020,Unknown 2020,2020 Total,Bow 2021,Early 2021,Muzzleloader 2021,Rifle 2021,Unknown 2021,2021 Total,Bow 2022,Early 2022,Muzzleloader 2022,Rifle 2022,Unknown 2022,Grand Total
Highlands,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,1,0,2,0,3,2,0,0,0,0,2,0,1,0,0,0,1,1,0,0,2,0,3,1,0,0,1,0,2,1,0,0,0,0,20
Hillsdale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,4,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,4,1,6,3,0,0,1,1,5,2,0,0,2,1,5,1,0,0,7,0,8,1,0,0,3,0,4,0,0,0,2,0,39
Hinsdale,0,0,0,1,1,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,2,3,0,0,0,1,1,1,0,0,1,2,0,0,0,0,0,1,0,0,2,3,1,0,0,0,0,1,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,23
Holland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hoosick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,3,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,15
Hope,0,1,0,1,2,0,0,0,0,0,0,3,4,7,0,14,0,2,1,1,4,0,0,0,0,0,0,3,0,1,4,0,3,0,0,3,0,2,1,2,5,0,0,0,2,2,0,4,0,3,0,7,0,0,0,2,0,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,2,2,0,5,0,0,0,3,0,3,0,0,0,2,0,56
Hopkinton,0,2,0,1,3,1,2,1,13,17,0,7,0,3,0,10,0,1,3,2,6,0,1,0,3,4,2,7,0,3,12,0,4,0,4,8,0,5,3,0,8,1,5,1,5,12,1,10,0,2,0,13,0,4,1,7,0,12,0,9,0,2,0,11,0,1,1,7,0,9,0,6,0,0,0,6,0,0,0,12,0,12,0,0,0,8,0,151
Horicon,0,1,0,1,2,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,1,0,1,0,0,0,0,0,18
Hornby,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,7
Hornellsville,0,0,0,1,1,0,0,0,2,2,2,0,0,2,0,4,1,0,0,0,1,1,0,0,1,2,0,0,0,2,2,4,0,0,0,4,2,0,0,0,2,1,0,0,3,4,2,0,0,0,0,2,1,0,0,2,0,3,0,0,0,1,0,1,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,2,0,2,1,0,0,2,0,36
Horseheads,0,0,0,1,1,1,0,0,1,2,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,2,0,0,0,1,0,15
Howard,0,0,0,1,1,2,0,0,3,5,1,0,0,0,0,1,1,0,0,1,2,2,0,1,3,6,0,0,0,1,1,2,0,0,1,3,1,0,0,4,5,2,0,0,0,2,2,0,0,1,0,3,0,0,0,1,0,1,0,0,0,3,0,3,0,0,0,3,0,3,2,0,0,1,0,3,2,0,0,0,1,3,0,0,0,0,0,42
Hume,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9
Humphrey,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
Hunter,5,0,0,8,13,0,0,0,6,6,4,0,0,10,0,14,5,0,0,3,8,4,0,1,17,22,3,0,0,0,3,3,0,0,14,17,1,9,0,5,15,1,2,0,4,7,2,7,0,7,0,16,1,3,0,7,0,11,0,2,0,0,0,2,0,3,0,8,0,11,0,6,0,1,0,7,2,1,0,9,0,12,1,1,0,0,0,166
Hurley,5,0,0,3,8,2,0,0,2,4,4,0,0,3,0,7,3,0,0,0,3,0,0,0,1,1,2,0,0,1,3,0,0,0,0,0,4,5,0,2,11,1,1,0,1,3,0,0,0,2,1,3,0,0,0,2,0,2,3,4,0,1,0,8,0,1,0,0,0,1,1,1,0,2,0,4,1,2,0,2,0,5,0,1,0,0,0,64
Hyde Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
Independence,1,0,0,2,3,1,0,0,1,2,0,0,0,0,0,0,1,0,0,1,2,2,0,1,4,7,2,0,0,1,3,3,0,0,4,7,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,3,0,0,1,1,0,2,0,0,0,0,0,0,4,0,0,2,0,6,1,0,1,1,0,3,1,0,0,0,0,43
Indian Lake,0,6,1,2,9,0,0,1,10,11,3,4,2,2,0,11,1,2,1,1,5,1,0,0,4,5,3,3,0,2,8,0,0,2,3,5,0,2,0,3,5,1,1,0,3,5,0,2,0,2,0,4,0,2,0,1,0,3,0,1,0,0,0,1,0,0,1,3,0,4,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,79
Inlet,0,2,0,0,2,0,1,0,0,1,0,3,1,0,0,4,0,4,0,0,4,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,1,2,0,0,1,1,0,2,0,0,0,2,0,2,0,0,0,1,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,27
Ischua,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,2,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,16
Ithaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2
Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,1,2,3,0,0,1,4,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3,0,4,0,0,0,0,0,0,1,0,0,3,0,4,0,0,0,1,0,25
Jasper,0,0,1,3,4,2,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,4,0,0,0,4,4,4,0,0,3,7,0,0,0,4,4,3,0,0,1,4,1,0,0,3,0,4,3,0,0,2,0,5,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,45
Java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Jay,0,0,0,2,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,1,0,0,0,1,0,2,0,1,3,0,1,0,2,0,3,0,0,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,1,0,5,0,1,0,6,0,0,0,1,0,1,0,0,0,0,0,26
Jefferson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
Jerusalem,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,9
Jewett,0,0,0,4,4,2,0,0,5,7,1,0,0,6,0,7,1,0,0,2,3,2,0,1,5,8,2,0,0,1,3,3,0,0,2,5,2,8,0,2,12,2,2,0,4,8,2,0,0,1,0,3,0,4,0,4,0,8,0,1,0,0,0,1,1,2,0,4,0,7,1,6,0,0,1,8,1,0,0,1,0,2,1,4,0,0,0,91
Johnsburg,0,10,2,2,14,0,4,0,2,6,1,15,0,7,0,23,0,6,1,0,7,0,7,0,1,8,0,7,0,2,9,0,2,1,2,5,0,2,0,1,3,0,2,0,2,4,0,3,4,5,0,12,2,0,0,5,0,7,0,7,0,4,0,11,0,0,0,1,0,1,0,3,0,2,0,5,0,0,0,2,0,2,0,0,0,6,0,123
Johnstown,0,1,2,3,6,0,0,0,1,1,1,2,3,3,0,9,1,0,0,2,3,0,0,0,0,0,1,2,1,1,5,0,1,0,0,1,0,2,1,2,5,0,0,1,0,1,0,2,1,0,0,3,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,1,1,1,0,0,3,0,45
Johnstown City,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Keene,0,1,1,2,4,0,0,0,6,6,0,4,0,3,0,7,0,4,1,1,6,0,0,0,1,1,0,3,2,0,5,0,1,0,1,2,0,0,1,1,2,0,0,1,2,3,0,1,2,1,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,5,0,0,0,2,0,2,0,0,0,1,0,49
Kent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
Kiantone,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8
Kinderhook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Kingston,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,2,0,0,3,1,0,0,1,2,1,1,0,1,0,3,0,0,1,1,0,2,2,1,0,0,0,3,0,0,0,1,0,1,0,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,22
Kirkwoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Kirkwood,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,2,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,1,0,0,4,5,1,0,0,2,3,1,0,0,1,2,1,0,0,1,0,2,1,0,0,2,0,3,0,0,0,1,0,1,0,0,0,3,0,3,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,29
Knox,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4
Kortright,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,2,0,0,0,1,1,0,0,0,2,2,1,0,0,1,2,1,1,0,1,3,0,0,0,0,0,3,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,20
La Grange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Lake George,1,0,1,0,2,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,9,0,0,9,0,1,0,1,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25
Lake Luzerne,0,2,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,1,3,4,0,0,0,0,0,1,0,1,1,0,3,0,0,0,0,0,0,0,2,2,0,0,4,0,1,0,2,0,3,1,6,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,30
Lake Pleasant,0,2,1,4,7,0,5,2,7,14,0,3,0,2,0,5,0,2,0,1,3,0,0,1,3,4,0,1,0,0,1,0,0,1,4,5,0,3,1,0,4,0,0,1,3,4,0,0,0,1,0,1,0,0,0,3,0,3,0,0,0,1,0,1,0,0,1,2,0,3,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0,2,0,60
Laurens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Lawrence,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
Le Ray,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,3,0,0,3,0,2,0,1,3,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,1,1,0,1,2,0,4,0,4,0,0,0,4,0,0,0,2,0,2,0,1,1,1,0,3,0,0,0,1,0,1,1,0,0,0,0,28
Lee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Leon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Lewis,1,1,0,0,2,0,0,0,3,3,0,1,0,3,0,4,0,0,0,0,0,0,0,1,1,2,1,4,2,3,10,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,1,0,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,2,0,2,0,1,1,4,1,0,0,2,0,3,0,0,0,2,0,39
Lexington,1,0,0,7,8,0,0,0,8,8,0,0,0,9,0,9,3,0,0,4,7,1,0,1,3,5,0,0,1,4,5,2,0,0,19,21,1,4,0,6,11,3,4,0,3,10,1,1,0,6,0,8,0,3,0,5,0,8,1,0,0,1,0,2,0,0,0,7,0,7,0,4,0,3,0,7,0,1,0,2,0,3,0,2,0,3,0,124
Leyden,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,0,1,1,2,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,17
Liberty,4,0,0,5,9,0,0,0,6,6,1,0,0,1,0,2,4,0,0,1,5,4,0,0,5,9,1,0,0,2,3,1,0,0,1,2,0,5,0,0,5,0,4,0,2,6,1,7,0,2,0,10,4,3,0,1,0,8,3,5,0,1,0,9,2,3,0,2,0,7,5,10,0,0,0,15,0,5,0,2,0,7,3,3,0,0,0,109
Lindley,0,0,0,0,0,7,0,0,4,11,4,0,0,2,0,6,1,0,0,0,1,0,0,0,2,2,3,0,0,2,5,4,0,0,4,8,3,0,0,2,5,2,0,0,3,5,2,0,1,2,0,5,4,0,0,7,1,12,2,0,0,2,0,4,6,0,0,3,0,9,3,0,0,1,0,4,1,0,0,3,0,4,1,0,0,1,0,83
Lisle,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Little Falls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5
Little Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11
Livingston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2
Lloyd,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,8
Long Lake,0,7,0,1,8,0,3,0,6,9,1,6,0,1,0,8,0,3,0,1,4,0,3,0,3,6,0,4,0,0,4,0,2,2,6,10,0,5,0,0,5,0,3,3,3,9,0,1,1,1,0,3,0,1,0,7,0,8,0,3,2,0,0,5,0,2,0,4,0,6,0,0,0,0,0,0,1,0,0,4,0,5,0,0,0,4,0,94
Lorraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Louisville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Lowville,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,2,0,0,0,3,0,11
Lumberland,1,0,0,4,5,1,0,0,1,2,2,0,0,3,1,6,6,0,0,4,10,4,0,0,4,8,4,0,1,6,11,2,0,0,2,4,1,5,0,2,8,3,2,0,9,14,1,6,0,2,0,9,3,2,0,1,0,6,0,5,0,3,0,8,0,6,0,2,0,8,1,6,0,0,0,7,2,3,0,2,0,7,5,2,0,2,0,122
Lyndon,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Lyonsdale,1,8,0,0,9,0,1,0,5,6,0,7,0,3,0,10,0,4,2,1,7,0,1,0,2,3,0,3,0,0,3,0,1,0,7,8,0,4,1,2,7,1,2,0,2,5,2,2,0,1,0,5,0,0,0,1,0,1,0,3,0,0,0,3,0,0,1,3,0,4,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,75
Machias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,11
Macomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Madison,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Madrid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
